,FullClassPath,Project_x,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,classname2,Fullpathname,Project_y,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
1624,org.thoughtcrime.securesms.groups.ui.GroupErrors,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GroupErrors,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/groups/ui/GroupErrors.java,Signal-Android-4.60.5,GroupErrors,20,0,1,0,1,False,False,2,False,False,1,1,3,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1625,org.thoughtcrime.securesms.groups.ui.GroupMemberListAdapter,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GroupMemberListAdapter,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/groups/ui/GroupMemberListAdapter.java,Signal-Android-4.60.5,GroupMemberListAdapter,368,8,8,3,2,False,False,4,True,False,11,9,18,33,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1626,org.thoughtcrime.securesms.groups.ui.creategroup.details.AddGroupDetailsFragment,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,AddGroupDetailsFragment,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/groups/ui/creategroup/details/AddGroupDetailsFragment.java,Signal-Android-4.60.5,AddGroupDetailsFragment,287,11,14,1,0,False,False,4,False,False,11,18,41,32,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1627,org.thoughtcrime.securesms.groups.ui.creategroup.details.AddGroupDetailsRepository,Signal-Android-4.60.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AddGroupDetailsRepository,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/groups/ui/creategroup/details/AddGroupDetailsRepository.java,Signal-Android-4.60.5,AddGroupDetailsRepository,67,1,2,0,0,False,False,4,False,False,0,7,17,3,0.0,True,False,False,True,False,default,0,0,0,False,Coordinator
1628,org.thoughtcrime.securesms.groups.ui.creategroup.details.AddGroupDetailsViewModel,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AddGroupDetailsViewModel,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/groups/ui/creategroup/details/AddGroupDetailsViewModel.java,Signal-Android-4.60.5,AddGroupDetailsViewModel,165,9,14,2,5,False,False,5,False,False,3,8,19,19,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1629,org.thoughtcrime.securesms.groups.ui.managegroup.ManageGroupFragment,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ManageGroupFragment,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/groups/ui/managegroup/ManageGroupFragment.java,Signal-Android-4.60.5,ManageGroupFragment,353,33,10,1,1,False,False,3,False,False,15,13,47,53,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1630,org.thoughtcrime.securesms.groups.ui.managegroup.ManageGroupViewModel,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ManageGroupViewModel,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/groups/ui/managegroup/ManageGroupViewModel.java,Signal-Android-4.60.5,ManageGroupViewModel,283,20,27,1,15,False,False,4,False,False,1,9,30,25,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1631,org.thoughtcrime.securesms.groups.ui.notifications.CustomNotificationsDialogFragment,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CustomNotificationsDialogFragment,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/groups/ui/notifications/CustomNotificationsDialogFragment.java,Signal-Android-4.60.5,CustomNotificationsDialogFragment,176,8,9,0,1,False,False,4,False,False,6,14,23,13,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1632,org.thoughtcrime.securesms.groups.ui.pendingmemberinvites.PendingMemberInvitesFragment,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PendingMemberInvitesFragment,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/groups/ui/pendingmemberinvites/PendingMemberInvitesFragment.java,Signal-Android-4.60.5,PendingMemberInvitesFragment,99,6,3,0,0,False,False,4,False,False,0,5,14,10,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1633,org.thoughtcrime.securesms.groups.v2.GroupCandidateHelper,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GroupCandidateHelper,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/groups/v2/GroupCandidateHelper.java,Signal-Android-4.60.5,GroupCandidateHelper,92,3,2,0,0,False,False,3,True,False,4,2,21,9,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1634,org.thoughtcrime.securesms.groups.v2.ProfileKeySet,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ProfileKeySet,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/groups/v2/ProfileKeySet.java,Signal-Android-4.60.5,ProfileKeySet,70,3,3,0,2,False,False,3,False,False,3,2,11,3,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1635,org.thoughtcrime.securesms.groups.v2.processing.GroupStateMapper,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GroupStateMapper,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/groups/v2/processing/GroupStateMapper.java,Signal-Android-4.60.5,GroupStateMapper,63,2,1,0,0,False,False,3,True,False,3,2,5,11,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1636,org.thoughtcrime.securesms.help.HelpFragment,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,HelpFragment,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/help/HelpFragment.java,Signal-Android-4.60.5,HelpFragment,243,8,16,1,2,False,False,2,False,False,7,12,33,27,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1637,org.thoughtcrime.securesms.imageeditor.Bounds,Signal-Android-4.60.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Bounds,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/imageeditor/Bounds.java,Signal-Android-4.60.5,Bounds,74,9,4,0,0,False,False,1,False,False,2,4,4,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1638,org.thoughtcrime.securesms.imageeditor.ElementScaleEditSession,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ElementScaleEditSession,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/imageeditor/ElementScaleEditSession.java,Signal-Android-4.60.5,ElementScaleEditSession,97,0,8,0,1,False,False,4,False,False,2,19,4,5,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1639,org.thoughtcrime.securesms.imageeditor.HiddenEditText,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,HiddenEditText,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/imageeditor/HiddenEditText.java,Signal-Android-4.60.5,HiddenEditText,176,5,15,5,2,False,False,3,False,False,13,17,14,8,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1640,org.thoughtcrime.securesms.imageeditor.ImageEditorView,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ImageEditorView,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/imageeditor/ImageEditorView.java,Signal-Android-4.60.5,ImageEditorView,471,19,28,6,4,False,False,3,False,False,29,35,20,46,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1641,org.thoughtcrime.securesms.imageeditor.ThumbDragEditSession,Signal-Android-4.60.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ThumbDragEditSession,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/imageeditor/ThumbDragEditSession.java,Signal-Android-4.60.5,ThumbDragEditSession,79,1,5,0,0,False,False,4,False,False,2,16,5,13,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1642,org.thoughtcrime.securesms.imageeditor.model.AnimationMatrix,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,AnimationMatrix,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/imageeditor/model/AnimationMatrix.java,Signal-Android-4.60.5,AnimationMatrix,136,11,8,0,0,False,False,2,False,False,9,9,8,8,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1643,org.thoughtcrime.securesms.imageeditor.model.Bisect,Signal-Android-4.60.5,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Bisect,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/imageeditor/model/Bisect.java,Signal-Android-4.60.5,Bisect,113,2,2,0,0,False,False,1,False,False,5,11,3,2,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1644,org.thoughtcrime.securesms.imageeditor.model.EditorElement,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,EditorElement,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/imageeditor/model/EditorElement.java,Signal-Android-4.60.5,EditorElement,347,14,32,1,8,False,False,2,False,False,14,38,14,25,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1645,org.thoughtcrime.securesms.imageeditor.model.EditorElementHierarchy,Signal-Android-4.60.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,EditorElementHierarchy,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/imageeditor/model/EditorElementHierarchy.java,Signal-Android-4.60.5,EditorElementHierarchy,363,9,25,0,12,False,False,3,False,False,8,20,11,41,0.0,True,False,False,True,False,default,0,0,0,False,Structurer
1646,org.thoughtcrime.securesms.imageeditor.model.EditorFlags,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,EditorFlags,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/imageeditor/model/EditorFlags.java,Signal-Android-4.60.5,EditorFlags,132,9,22,8,1,False,False,2,False,False,1,11,1,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1647,org.thoughtcrime.securesms.imageeditor.model.EditorModel,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,EditorModel,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/imageeditor/model/EditorModel.java,Signal-Android-4.60.5,EditorModel,783,17,59,4,5,False,False,2,False,False,38,63,23,76,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1648,org.thoughtcrime.securesms.imageeditor.model.ElementStack,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ElementStack,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/imageeditor/model/ElementStack.java,Signal-Android-4.60.5,ElementStack,144,3,7,0,1,False,False,2,False,False,7,6,6,17,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1649,org.thoughtcrime.securesms.imageeditor.renderers.AutomaticControlPointBezierLine,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,AutomaticControlPointBezierLine,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/imageeditor/renderers/AutomaticControlPointBezierLine.java,Signal-Android-4.60.5,AutomaticControlPointBezierLine,224,14,10,0,0,False,False,5,False,False,5,15,8,4,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1650,org.thoughtcrime.securesms.imageeditor.renderers.BezierDrawingRenderer,Signal-Android-4.60.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BezierDrawingRenderer,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/imageeditor/renderers/BezierDrawingRenderer.java,Signal-Android-4.60.5,BezierDrawingRenderer,144,7,10,3,1,False,False,3,True,False,4,9,9,12,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1651,org.thoughtcrime.securesms.imageeditor.renderers.MultiLineTextRenderer,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,MultiLineTextRenderer,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/imageeditor/renderers/MultiLineTextRenderer.java,Signal-Android-4.60.5,MultiLineTextRenderer,395,13,13,4,2,False,False,4,True,False,16,11,17,25,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1652,org.thoughtcrime.securesms.imageeditor.renderers.OvalGuideRenderer,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,OvalGuideRenderer,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/imageeditor/renderers/OvalGuideRenderer.java,Signal-Android-4.60.5,OvalGuideRenderer,86,4,4,0,0,False,False,3,True,False,0,5,12,6,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1653,org.thoughtcrime.securesms.insights.InsightsAnimatorSetFactory,Signal-Android-4.60.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,InsightsAnimatorSetFactory,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/insights/InsightsAnimatorSetFactory.java,Signal-Android-4.60.5,InsightsAnimatorSetFactory,94,6,5,0,0,False,False,4,False,False,4,10,6,5,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1654,org.thoughtcrime.securesms.insights.InsightsDashboardDialogFragment,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,InsightsDashboardDialogFragment,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/insights/InsightsDashboardDialogFragment.java,Signal-Android-4.60.5,InsightsDashboardDialogFragment,271,16,22,10,0,False,False,4,False,False,9,18,25,24,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1655,org.thoughtcrime.securesms.invites.InviteReminderModel,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,InviteReminderModel,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/invites/InviteReminderModel.java,Signal-Android-4.60.5,InviteReminderModel,144,10,4,0,0,False,False,3,False,False,3,2,15,10,0.0,True,True,False,False,False,private,0,0,0,True,Service Provider
1656,org.thoughtcrime.securesms.jobmanager.Data,Signal-Android-4.60.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Data,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobmanager/Data.java,Signal-Android-4.60.5,Data,328,13,32,0,18,False,False,1,False,False,7,38,5,1,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1657,org.thoughtcrime.securesms.jobmanager.Job,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Job,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobmanager/Job.java,Signal-Android-4.60.5,Job,441,6,14,3,5,False,False,1,False,False,2,3,11,10,0.0,True,False,False,True,False,public,0,0,0,True,Information Holder
1658,org.thoughtcrime.securesms.jobmanager.JobController,Signal-Android-4.60.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,JobController,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobmanager/JobController.java,Signal-Android-4.60.5,JobController,447,11,13,0,1,False,False,2,True,True,13,11,19,98,0.0,True,True,False,False,False,default,0,0,0,False,Controller
1659,org.thoughtcrime.securesms.jobmanager.JobManager,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,JobManager,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobmanager/JobManager.java,Signal-Android-4.60.5,JobManager,466,8,17,0,1,False,False,2,True,False,5,17,28,45,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1660,org.thoughtcrime.securesms.jobmanager.JobMigrator,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,JobMigrator,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobmanager/JobMigrator.java,Signal-Android-4.60.5,JobMigrator,89,4,1,0,0,False,False,2,True,False,2,2,12,24,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1661,org.thoughtcrime.securesms.jobmanager.JobRunner,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,JobRunner,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobmanager/JobRunner.java,Signal-Android-4.60.5,JobRunner,129,5,4,0,0,False,False,2,True,False,8,4,8,25,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1662,org.thoughtcrime.securesms.jobmanager.migrations.PushProcessMessageQueueJobMigration,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PushProcessMessageQueueJobMigration,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobmanager/migrations/PushProcessMessageQueueJobMigration.java,Signal-Android-4.60.5,PushProcessMessageQueueJobMigration,86,2,2,0,0,False,False,6,False,False,4,3,13,8,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1663,org.thoughtcrime.securesms.jobmanager.migrations.RecipientIdFollowUpJobMigration,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RecipientIdFollowUpJobMigration,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobmanager/migrations/RecipientIdFollowUpJobMigration.java,Signal-Android-4.60.5,RecipientIdFollowUpJobMigration,55,0,4,0,0,False,False,6,False,False,3,3,3,6,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1664,org.thoughtcrime.securesms.jobmanager.migrations.RecipientIdFollowUpJobMigration2,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,RecipientIdFollowUpJobMigration2,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobmanager/migrations/RecipientIdFollowUpJobMigration2.java,Signal-Android-4.60.5,RecipientIdFollowUpJobMigration2,11,0,0,0,0,False,False,6,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1665,org.thoughtcrime.securesms.jobmanager.migrations.RecipientIdJobMigration,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,RecipientIdJobMigration,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobmanager/migrations/RecipientIdJobMigration.java,Signal-Android-4.60.5,RecipientIdJobMigration,235,1,15,0,0,False,False,4,False,False,2,15,11,56,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1666,org.thoughtcrime.securesms.jobmanager.migrations.SendReadReceiptsJobMigration,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SendReadReceiptsJobMigration,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobmanager/migrations/SendReadReceiptsJobMigration.java,Signal-Android-4.60.5,SendReadReceiptsJobMigration,55,1,2,0,0,False,False,5,False,False,4,3,7,6,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1667,org.thoughtcrime.securesms.jobmanager.persistence.JobSpec,Signal-Android-4.60.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JobSpec,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobmanager/persistence/JobSpec.java,Signal-Android-4.60.5,JobSpec,137,13,16,0,12,False,False,2,False,False,2,1,4,1,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
1668,org.thoughtcrime.securesms.jobmanager.workmanager.DataMigrator,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DataMigrator,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobmanager/workmanager/DataMigrator.java,Signal-Android-4.60.5,DataMigrator,168,1,7,0,0,False,False,2,True,False,8,12,8,22,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1669,org.thoughtcrime.securesms.jobmanager.workmanager.WorkManagerDatabase,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,WorkManagerDatabase,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobmanager/workmanager/WorkManagerDatabase.java,Signal-Android-4.60.5,WorkManagerDatabase,102,2,4,0,2,True,False,3,False,False,3,6,17,5,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
1670,org.thoughtcrime.securesms.jobs.AttachmentCompressionJob,Signal-Android-4.60.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,AttachmentCompressionJob,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobs/AttachmentCompressionJob.java,Signal-Android-4.60.5,AttachmentCompressionJob,269,9,9,0,2,False,False,3,False,False,16,16,33,27,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1671,org.thoughtcrime.securesms.jobs.AttachmentDownloadJob,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AttachmentDownloadJob,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobs/AttachmentDownloadJob.java,Signal-Android-4.60.5,AttachmentDownloadJob,236,11,10,0,1,False,False,3,False,False,7,7,35,31,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1672,org.thoughtcrime.securesms.jobs.AttachmentUploadJob,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,AttachmentUploadJob,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobs/AttachmentUploadJob.java,Signal-Android-4.60.5,AttachmentUploadJob,251,7,9,0,5,False,False,3,False,False,17,7,38,40,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1673,org.thoughtcrime.securesms.jobs.AvatarGroupsV1DownloadJob,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AvatarGroupsV1DownloadJob,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobs/AvatarGroupsV1DownloadJob.java,Signal-Android-4.60.5,AvatarGroupsV1DownloadJob,119,4,5,0,1,False,False,5,False,False,5,1,22,20,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1674,org.thoughtcrime.securesms.jobs.AvatarGroupsV2DownloadJob,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AvatarGroupsV2DownloadJob,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobs/AvatarGroupsV2DownloadJob.java,Signal-Android-4.60.5,AvatarGroupsV2DownloadJob,139,7,5,0,1,False,False,5,False,False,4,1,22,18,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1675,org.thoughtcrime.securesms.jobs.CleanPreKeysJob,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CleanPreKeysJob,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobs/CleanPreKeysJob.java,Signal-Android-4.60.5,CleanPreKeysJob,133,3,6,0,1,False,False,4,False,False,7,3,17,12,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1676,org.thoughtcrime.securesms.jobs.FastJobStorage,Signal-Android-4.60.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FastJobStorage,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobs/FastJobStorage.java,Signal-Android-4.60.5,FastJobStorage,318,4,19,0,10,False,False,3,False,False,8,18,23,97,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1677,org.thoughtcrime.securesms.jobs.FcmRefreshJob,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FcmRefreshJob,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobs/FcmRefreshJob.java,Signal-Android-4.60.5,FcmRefreshJob,147,2,6,0,1,False,False,3,False,False,5,1,25,14,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1678,org.thoughtcrime.securesms.jobs.LeaveGroupJob,Signal-Android-4.60.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LeaveGroupJob,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobs/LeaveGroupJob.java,Signal-Android-4.60.5,LeaveGroupJob,176,10,7,0,1,False,False,3,False,False,1,7,27,26,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1679,org.thoughtcrime.securesms.jobs.LocalBackupJob,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LocalBackupJob,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobs/LocalBackupJob.java,Signal-Android-4.60.5,LocalBackupJob,129,2,5,0,1,False,False,3,False,False,6,1,22,11,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
1680,org.thoughtcrime.securesms.jobs.MmsDownloadJob,Signal-Android-4.60.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MmsDownloadJob,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobs/MmsDownloadJob.java,Signal-Android-4.60.5,MmsDownloadJob,275,8,8,0,1,False,False,3,False,False,18,11,39,36,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1681,org.thoughtcrime.securesms.jobs.MmsReceiveJob,Signal-Android-4.60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MmsReceiveJob,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobs/MmsReceiveJob.java,Signal-Android-4.60.5,MmsReceiveJob,123,6,7,0,1,False,False,3,False,False,3,3,17,10,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
1682,org.thoughtcrime.securesms.jobs.MmsSendJob,Signal-Android-4.60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MmsSendJob,Signal-Android-4.60.5/app/src/main/java/org/thoughtcrime/securesms/jobs/MmsSendJob.java,Signal-Android-4.60.5,MmsSendJob,354,4,15,0,5,False,False,3,False,False,16,17,51,59,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
